definition_xml,store_name,brand,categories,declared_vehicle_type,type_description,function_keys,function_labels,definition_kind,source_review_reasons,function_cohort_id,suggested_primary_family,suggested_primary_role,suggested_secondary_roles,suggested_capabilities,semantic_confidence,semantic_review_status,support_layers,decision_basis,semantic_conflict_detail,implementation_divergence,reviewer_decision_status,approved_primary_family,approved_primary_role,approved_secondary_roles,approved_capabilities,reviewer_notes,review_unit_id,reviewed_primary_family,reviewed_primary_role,reviewed_secondary_roles,reviewed_capabilities,consolidation_resolution,semantic_profile_state,semantic_catalogue_version
kingstonTrailers/belvedere/belvedere.xml,Belvedere,KINGSTON,animalTransport,livestockTrailer,livestock trailer,$l10n_function_livestockTrailer,This trailer is used to transport animals.,DIRECT_MODEL,,SC-F066,LIVESTOCK_AND_FEED,LIVESTOCK_TRAILER,,,CORROBORATED,SUGGESTED,FUNCTION | TYPE_DESC | DECLARED_TYPE,FUNCTION=$l10n_function_livestockTrailer:LIVESTOCK_TRAILER ; TYPE_DESC=livestock trailer:LIVESTOCK_TRAILER ; DECLARED_TYPE=livestockTrailer:LIVESTOCK_TRAILER,,,APPROVED,,,,,,SC-R077,LIVESTOCK_AND_FEED,LIVESTOCK_TRAILER,,,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
kinze/machTill401/machTill401.xml,Mach Till 412,KINZE,discHarrows,cultivator,disc harrow,$l10n_function_discHarrow,Disc harrows are used for shallow cultivation of fields.,DIRECT_MODEL,,SC-F033,SOIL_PREPARATION,DISC_HARROW,,,CORROBORATED,SUGGESTED,FUNCTION | TYPE_DESC | CATEGORY,FUNCTION=$l10n_function_discHarrow:DISC_HARROW ; TYPE_DESC=disc harrow:DISC_HARROW ; DECLARED_TYPE=cultivator:CULTIVATOR ; CATEGORY=discHarrows:DISC_HARROW,,,APPROVED,,,,,,SC-R038,SOIL_PREPARATION,DISC_HARROW,,,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
kinze/planter4900/planter4900.xml,4905 Blue Drive,KINZE,planters,fertilizingSowingMachine,seeder,$l10n_function_planter | $l10n_function_sowingMachineDirect,"Planters are a special type of seeders. They are used for crops like maize, sunflowers or soybeans. | Additionally, this seeder offers the possibility to seed directly (no previous cultivating or plowing is necessary).",DIRECT_MODEL,,SC-F080,CROP_ESTABLISHMENT,PLANTER,,DIRECT_SOWING | FERTILISING,CORROBORATED,SUGGESTED,FUNCTION | CATEGORY,FUNCTION=$l10n_function_planter:PLANTER ; TYPE_DESC=seeder:SEEDER ; DECLARED_TYPE=fertilizingSowingMachine:SEEDER ; CATEGORY=planters:PLANTER,,,APPROVED,,,,,,SC-R093,CROP_ESTABLISHMENT,PLANTER,,DIRECT_SOWING | FERTILISING,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
knoche/crossmax300/crossmax300.xml,CROSSMAX 300,KNOCHE,discHarrows,cultivator,disc harrow,$l10n_function_discHarrow,Disc harrows are used for shallow cultivation of fields.,DIRECT_MODEL,,SC-F033,SOIL_PREPARATION,DISC_HARROW,,,CORROBORATED,SUGGESTED,FUNCTION | TYPE_DESC | CATEGORY,FUNCTION=$l10n_function_discHarrow:DISC_HARROW ; TYPE_DESC=disc harrow:DISC_HARROW ; DECLARED_TYPE=cultivator:CULTIVATOR ; CATEGORY=discHarrows:DISC_HARROW,,,APPROVED,,,,,,SC-R038,SOIL_PREPARATION,DISC_HARROW,,,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
knoche/ecoCultivator300/ecoCultivator300.xml,ECO-CULTIVATOR 300,KNOCHE,cultivators,cultivator,cultivator,$l10n_function_cultivator,A cultivator prepares fields for the next sowing.,DIRECT_MODEL,,SC-F028,SOIL_PREPARATION,CULTIVATOR,,,CORROBORATED,SUGGESTED,FUNCTION | TYPE_DESC | DECLARED_TYPE | CATEGORY,FUNCTION=$l10n_function_cultivator:CULTIVATOR ; TYPE_DESC=cultivator:CULTIVATOR ; DECLARED_TYPE=cultivator:CULTIVATOR ; CATEGORY=cultivators:CULTIVATOR,,,APPROVED,,,,,,SC-R033,SOIL_PREPARATION,CULTIVATOR,,,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
knoche/speedmax300/speedmax300.xml,SPEEDMAX 300,KNOCHE,mulchers,mulcherRoll,mulcher,$l10n_function_mulcher,Mulchers can be used to crush the crop stubbles.,DIRECT_MODEL,,SC-F075,SOIL_PREPARATION,MULCHER,,,CORROBORATED,SUGGESTED,FUNCTION | TYPE_DESC | DECLARED_TYPE | CATEGORY,FUNCTION=$l10n_function_mulcher:MULCHER ; TYPE_DESC=mulcher:MULCHER ; DECLARED_TYPE=mulcherRoll:MULCHER ; CATEGORY=mulchers:MULCHER,,,APPROVED,,,,,,SC-R087,SOIL_PREPARATION,MULCHER,,,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
knoche/speedmax560/speedmax560.xml,SPEEDMAX 560,KNOCHE,mulchers,mulcherRoll,mulcher,$l10n_function_mulcher,Mulchers can be used to crush the crop stubbles.,DIRECT_MODEL,,SC-F075,SOIL_PREPARATION,MULCHER,,,CORROBORATED,SUGGESTED,FUNCTION | TYPE_DESC | DECLARED_TYPE | CATEGORY,FUNCTION=$l10n_function_mulcher:MULCHER ; TYPE_DESC=mulcher:MULCHER ; DECLARED_TYPE=mulcherRoll:MULCHER ; CATEGORY=mulchers:MULCHER,,,APPROVED,,,,,,SC-R087,SOIL_PREPARATION,MULCHER,,,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
koeckerling/ultima800/ultima800.xml,Ultima 800,KOCKERLING,seeders,sowingMachine,seeder,$l10n_function_sowingMachine | $l10n_function_sowingMachineDirect,"These machines are used to seed crops like wheat, barley or canola. | Additionally, this seeder offers the possibility to seed directly (no previous cultivating or plowing is necessary).",DIRECT_MODEL,,SC-F102,CROP_ESTABLISHMENT,SEEDER,,DIRECT_SOWING,CORROBORATED,SUGGESTED,FUNCTION | TYPE_DESC | DECLARED_TYPE | CATEGORY,FUNCTION=$l10n_function_sowingMachine:SEEDER ; TYPE_DESC=seeder:SEEDER ; DECLARED_TYPE=sowingMachine:SEEDER ; CATEGORY=seeders:SEEDER,,,APPROVED,,,,,,SC-R118,CROP_ESTABLISHMENT,SEEDER,,DIRECT_SOWING,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
koller/eckoFlex/eckoFlex.xml,ECKO FLEX,KOLLER,forestryWinches,yarderCarriage,Weight,,,DIRECT_MODEL,NO_DECLARED_FUNCTIONS,SC-F001,FORESTRY,YARDER_CARRIAGE,,CABLE_YARDING_COMPONENT,CONFLICTED,CONFLICTED,DECLARED_TYPE,TYPE_DESC=Weight:BALLAST_WEIGHT ; DECLARED_TYPE=yarderCarriage:YARDER_CARRIAGE ; CATEGORY=forestryWinches:WINCH,NO_FUNCTION_TYPE_DECLARATION_DISAGREEMENT:BALLAST_WEIGHT->YARDER_CARRIAGE,TYPE_DESC:BALLAST_WEIGHT,APPROVED,,,,,,SC-R001,FORESTRY,YARDER_CARRIAGE,,CABLE_YARDING_COMPONENT,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
koller/k300/k300.xml,K 300-T + SKA 1-Z,KOLLER,forestryWinches,yarderTower,yarder,$l10n_function_yarder | $l10n_function_yarder_uphill,A yarder can be used to transport logs out of the wood. | This yarder can be used for uphill yarding.,DIRECT_MODEL,,SC-F146,FORESTRY,YARDER,,,CORROBORATED,SUGGESTED,FUNCTION | TYPE_DESC | DECLARED_TYPE,"FUNCTION=$l10n_function_yarder:YARDER,$l10n_function_yarder_uphill:YARDER ; TYPE_DESC=yarder:YARDER ; DECLARED_TYPE=yarderTower:YARDER ; CATEGORY=forestryWinches:WINCH",,,APPROVED,,,,,,SC-R169,FORESTRY,YARDER,,,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
koller/k307/k307.xml,K 307c-H + ECKO FLEX,KOLLER,forestryWinches,yarderTower,yarder,$l10n_function_yarder | $l10n_function_yarder_uphill_downhill,A yarder can be used to transport logs out of the wood. | This yarder can be used for up- and downhill yarding.,DIRECT_MODEL,,SC-F147,FORESTRY,YARDER,,,CORROBORATED,SUGGESTED,FUNCTION | TYPE_DESC | DECLARED_TYPE,"FUNCTION=$l10n_function_yarder:YARDER,$l10n_function_yarder_uphill_downhill:YARDER ; TYPE_DESC=yarder:YARDER ; DECLARED_TYPE=yarderTower:YARDER ; CATEGORY=forestryWinches:WINCH",,,APPROVED,,,,,,SC-R170,FORESTRY,YARDER,,,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
koller/ska1/ska1.xml,SKA1,KOLLER,forestryWinches,yarderCarriage,Weight,,,DIRECT_MODEL,NO_DECLARED_FUNCTIONS,SC-F001,FORESTRY,YARDER_CARRIAGE,,CABLE_YARDING_COMPONENT,CONFLICTED,CONFLICTED,DECLARED_TYPE,TYPE_DESC=Weight:BALLAST_WEIGHT ; DECLARED_TYPE=yarderCarriage:YARDER_CARRIAGE ; CATEGORY=forestryWinches:WINCH,NO_FUNCTION_TYPE_DECLARATION_DISAGREEMENT:BALLAST_WEIGHT->YARDER_CARRIAGE,TYPE_DESC:BALLAST_WEIGHT,APPROVED,,,,,,SC-R001,FORESTRY,YARDER_CARRIAGE,,CABLE_YARDING_COMPONENT,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
komatsu/harvester951/harvester951.xml,951,KOMATSU,forestryHarvesters,woodHarvester,tree harvester,$l10n_function_forestryCutter,This machine can cut down trees.,DIRECT_MODEL,,SC-F040,FORESTRY,TREE_HARVESTER,,,CORROBORATED,SUGGESTED,FUNCTION | TYPE_DESC,FUNCTION=$l10n_function_forestryCutter:TREE_HARVESTER ; TYPE_DESC=tree harvester:TREE_HARVESTER ; DECLARED_TYPE=woodHarvester:SELF_PROPELLED_HARVESTER ; CATEGORY=forestryHarvesters:SELF_PROPELLED_HARVESTER,,DECLARED_TYPE:SELF_PROPELLED_HARVESTER,APPROVED,,,,,,SC-R047,FORESTRY,TREE_HARVESTER,,,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
kotte/frc65/frc65.xml,FRC 65,KOTTE,slurryTransport,manureTrailer,slurry tanker,$l10n_function_slurryContainer,A slurry container is used as an interim storage for slurry. You can fill it from other slurry tanks.,DIRECT_MODEL,,SC-F094,CROP_CARE,SLURRY_CONTAINER,,,FUNCTION_SUPPORTED,SUGGESTED,FUNCTION,FUNCTION=$l10n_function_slurryContainer:SLURRY_CONTAINER ; TYPE_DESC=slurry tanker:SLURRY_TANKER ; DECLARED_TYPE=manureTrailer:MANURE_SPREADER ; CATEGORY=slurryTransport:SLURRY_TANKER,,,APPROVED,,,,,,SC-R108,CROP_CARE,SLURRY_CONTAINER,,,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
kotte/pq32000/pq32000.xml,PQ 32.000,KOTTE,slurryTanks,manureBarrel,slurry tanker,$l10n_function_slurrySpreaderWithoutTool | $l10n_function_wheelWeightsRecommended,Slurry tankers are used to fertilize the field with slurry. This tanker needs an additional distributor. | Wheel weights on the tractor are required for use.,DIRECT_MODEL,,SC-F099,CROP_CARE,SLURRY_TANKER,,WHEEL_WEIGHTS_RECOMMENDED,CORROBORATED,SUGGESTED,FUNCTION | TYPE_DESC | DECLARED_TYPE | CATEGORY,FUNCTION=$l10n_function_slurrySpreaderWithoutTool:SLURRY_TANKER ; TYPE_DESC=slurry tanker:SLURRY_TANKER ; DECLARED_TYPE=manureBarrel:SLURRY_TANKER ; CATEGORY=slurryTanks:SLURRY_TANKER,,,APPROVED,,,,,,SC-R114,CROP_CARE,SLURRY_TANKER,,WHEEL_WEIGHTS_RECOMMENDED,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
kotte/tsa/tsa.xml,TSA 30000,KOTTE,slurryTransport,manureTrailer,slurry tanker,$l10n_function_tank | $l10n_function_semiTrailer,Tanks transport liquids. | Semitrailers can be attached to a tractor by using a dolly.,DIRECT_MODEL,,SC-F118,CROP_CARE,SLURRY_TANKER,,LIQUID_TRANSPORT | SEMITRAILER,TYPE_OR_CATEGORY_INFERRED,SUGGESTED,TYPE_DESC | CATEGORY,TYPE_DESC=slurry tanker:SLURRY_TANKER ; DECLARED_TYPE=manureTrailer:MANURE_SPREADER ; CATEGORY=slurryTransport:SLURRY_TANKER,,,APPROVED,,,,,,SC-R141,CROP_CARE,SLURRY_TANKER,,LIQUID_TRANSPORT | SEMITRAILER,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
kramer/kt557/kt557.xml,KT577,KRAMER,teleLoaderVehicles,teleHandler,telehandler,$l10n_function_telehandler,Telehandlers are used to stack and load various goods.,DIRECT_MODEL,,SC-F120,MATERIAL_HANDLING,TELEHANDLER,,,CORROBORATED,SUGGESTED,FUNCTION | TYPE_DESC | DECLARED_TYPE | CATEGORY,FUNCTION=$l10n_function_telehandler:TELEHANDLER ; TYPE_DESC=telehandler:TELEHANDLER ; DECLARED_TYPE=teleHandler:TELEHANDLER ; CATEGORY=teleLoaderVehicles:TELEHANDLER,,,APPROVED,,,,,,SC-R143,MATERIAL_HANDLING,TELEHANDLER,,,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
krampe/bigBodyS750/bigBodyS750.xml,Big Body 750 S,KRAMPE,trailers,trailer,tipper,$l10n_function_tipper,Tippers/trailers are used to transport different crop types.,DIRECT_MODEL,,SC-F121,TRANSPORT_AND_LOGISTICS,TIPPER_TRAILER,,,CORROBORATED,SUGGESTED,FUNCTION | TYPE_DESC | DECLARED_TYPE | CATEGORY,FUNCTION=$l10n_function_tipper:TIPPER_TRAILER ; TYPE_DESC=tipper:TIPPER_TRAILER ; DECLARED_TYPE=trailer:GENERAL_TRAILER ; CATEGORY=trailers:GENERAL_TRAILER,,,APPROVED,,,,,,SC-R144,TRANSPORT_AND_LOGISTICS,TIPPER_TRAILER,,,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
krampe/dolly10L/dolly10L.xml,Dolly 10 L,KRAMPE,misc,dolly,trailer,$l10n_function_dolly,A dolly serves as a link between a semitrailer and a tractor.,DIRECT_MODEL,,SC-F034,TRANSPORT_AND_LOGISTICS,DOLLY,,,FUNCTION_SUPPORTED,SUGGESTED,FUNCTION,FUNCTION=$l10n_function_dolly:DOLLY ; TYPE_DESC=trailer:GENERAL_TRAILER,,,APPROVED,,,,,,SC-R039,TRANSPORT_AND_LOGISTICS,DOLLY,,,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
krampe/hp20/hp20.xml,HALFPIPE HP 20,KRAMPE,trailers,trailer,tipper,$l10n_function_tipper,Tippers/trailers are used to transport different crop types.,DIRECT_MODEL,,SC-F121,TRANSPORT_AND_LOGISTICS,TIPPER_TRAILER,,,CORROBORATED,SUGGESTED,FUNCTION | TYPE_DESC | DECLARED_TYPE | CATEGORY,FUNCTION=$l10n_function_tipper:TIPPER_TRAILER ; TYPE_DESC=tipper:TIPPER_TRAILER ; DECLARED_TYPE=trailer:GENERAL_TRAILER ; CATEGORY=trailers:GENERAL_TRAILER,,,APPROVED,,,,,,SC-R144,TRANSPORT_AND_LOGISTICS,TIPPER_TRAILER,,,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
krampe/ramBodyAS750/ramBodyAS750.xml,RamBody AS 750+,KRAMPE,trailers,trailer,trailer,$l10n_function_tipper,Tippers/trailers are used to transport different crop types.,DIRECT_MODEL,,SC-F121,TRANSPORT_AND_LOGISTICS,TIPPER_TRAILER,,,CORROBORATED,SUGGESTED,FUNCTION | TYPE_DESC | DECLARED_TYPE | CATEGORY,FUNCTION=$l10n_function_tipper:TIPPER_TRAILER ; TYPE_DESC=trailer:GENERAL_TRAILER ; DECLARED_TYPE=trailer:GENERAL_TRAILER ; CATEGORY=trailers:GENERAL_TRAILER,,,APPROVED,,,,,,SC-R144,TRANSPORT_AND_LOGISTICS,TIPPER_TRAILER,,,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
krampe/sks30_150/sks30_150.xml,SKS 30/1050,KRAMPE,trailersSemi,trailer,tipper,$l10n_function_tipper | $l10n_function_semiTrailer,Tippers/trailers are used to transport different crop types. | Semitrailers can be attached to a tractor by using a dolly.,DIRECT_MODEL,,SC-F125,TRANSPORT_AND_LOGISTICS,TIPPER_TRAILER,,SEMITRAILER,CORROBORATED,SUGGESTED,FUNCTION | TYPE_DESC | DECLARED_TYPE | CATEGORY,FUNCTION=$l10n_function_tipper:TIPPER_TRAILER ; TYPE_DESC=tipper:TIPPER_TRAILER ; DECLARED_TYPE=trailer:GENERAL_TRAILER ; CATEGORY=trailersSemi:GENERAL_TRAILER,,,APPROVED,,,,,,SC-R148,TRANSPORT_AND_LOGISTICS,TIPPER_TRAILER,,SEMITRAILER,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
kroeger/pwo24/pwo24.xml,PWO 24,KROEGER,baleLoaders | trailersFlatbed,dynamicMountAttacherTrailer,trailer,$l10n_function_baleTrailer,A bale trailer is used to transport bales.,DIRECT_MODEL,MULTIPLE_STORE_CATEGORIES,SC-F010,TRANSPORT_AND_LOGISTICS,BALE_TRAILER,,,CORROBORATED,SUGGESTED_EXCEPTION_REVIEW,FUNCTION | TYPE_DESC | DECLARED_TYPE | CATEGORY,FUNCTION=$l10n_function_baleTrailer:BALE_TRAILER ; TYPE_DESC=trailer:GENERAL_TRAILER ; DECLARED_TYPE=dynamicMountAttacherTrailer:GENERAL_TRAILER ; CATEGORY=baleLoaders:GENERAL_TRAILER,,,APPROVED,,,,,,SC-R012,TRANSPORT_AND_LOGISTICS,BALE_TRAILER,,,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
krone/agriliner520/agriliner520.xml,GX AgriLiner 520,KRONE,trailersSemi,trailerLiftableAxle,trailer,$l10n_function_tipper | $l10n_function_semiTrailerAgriculture,Tippers/trailers are used to transport different crop types. | This semi trailer has an offroad chassis and is compatible with agriculture trucks.,DIRECT_MODEL,,SC-F126,TRANSPORT_AND_LOGISTICS,TIPPER_TRAILER,,AGRICULTURAL_OFFROAD_CHASSIS,CORROBORATED,SUGGESTED,FUNCTION | TYPE_DESC | DECLARED_TYPE | CATEGORY,FUNCTION=$l10n_function_tipper:TIPPER_TRAILER ; TYPE_DESC=trailer:GENERAL_TRAILER ; DECLARED_TYPE=trailerLiftableAxle:GENERAL_TRAILER ; CATEGORY=trailersSemi:GENERAL_TRAILER,,,APPROVED,,,,,,SC-R149,TRANSPORT_AND_LOGISTICS,TIPPER_TRAILER,,AGRICULTURAL_OFFROAD_CHASSIS,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
krone/bigM450/bigM450.xml,BiG M 450,KRONE,mowers,selfPropelledMower,mower,$l10n_function_mower,Mowers cut grass.,DIRECT_MODEL,,SC-F074,GRASSLAND_AND_FORAGE,MOWER,,SELF_PROPELLED,CORROBORATED,SUGGESTED,FUNCTION | TYPE_DESC | DECLARED_TYPE | CATEGORY,FUNCTION=$l10n_function_mower:MOWER ; TYPE_DESC=mower:MOWER ; DECLARED_TYPE=selfPropelledMower:MOWER ; CATEGORY=mowers:MOWER,,,APPROVED,,,,,,SC-R086,GRASSLAND_AND_FORAGE,MOWER,,SELF_PROPELLED,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
krone/bigPack1290HDPVC/bigPack1290HDPVC.xml,BiG Pack 1290 HDP VC,KRONE,balersSquare,baler,baler,$l10n_function_baler,"A baler turns loose straw, grass, or hay into convenient bales.",DIRECT_MODEL,,SC-F014,GRASSLAND_AND_FORAGE,BALER,,,CORROBORATED,SUGGESTED,FUNCTION | TYPE_DESC | DECLARED_TYPE | CATEGORY,FUNCTION=$l10n_function_baler:BALER ; TYPE_DESC=baler:BALER ; DECLARED_TYPE=baler:BALER ; CATEGORY=balersSquare:BALER,,,APPROVED,,,,,,SC-R016,GRASSLAND_AND_FORAGE,BALER,,,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
krone/bigX1180/bigX1180.xml,BiG X 1180,KRONE,forageHarvesters,combineDrivable,harvester,$l10n_function_combineForage | $l10n_function_combineNeedsForageCutter,"Forage harvesters process the indicated crop types. | For a forage harvester to work, it also needs a suitable header.",DIRECT_MODEL,,SC-F025,HARVEST,FORAGE_HARVESTER,,REQUIRES_FORAGE_HEADER,CORROBORATED,SUGGESTED,FUNCTION | TYPE_DESC | DECLARED_TYPE | CATEGORY,FUNCTION=$l10n_function_combineForage:FORAGE_HARVESTER ; TYPE_DESC=harvester:SELF_PROPELLED_HARVESTER ; DECLARED_TYPE=combineDrivable:SELF_PROPELLED_HARVESTER ; CATEGORY=forageHarvesters:FORAGE_HARVESTER,,,APPROVED,,,,,,SC-R030,HARVEST,FORAGE_HARVESTER,,REQUIRES_FORAGE_HEADER,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
krone/collect900_3/collect900_3.xml,X-Collect 900-3,KRONE,forageHarvesterCutters,cutter,harvesting header,$l10n_function_cutterForage,Headers are attached to forage harvesters.,DIRECT_MODEL,,SC-F031,HARVEST,FORAGE_HEADER,,,CORROBORATED,SUGGESTED,FUNCTION | TYPE_DESC | CATEGORY,FUNCTION=$l10n_function_cutterForage:FORAGE_HEADER ; TYPE_DESC=harvesting header:HARVEST_HEADER ; CATEGORY=forageHarvesterCutters:FORAGE_HEADER,,,APPROVED,,,,,,SC-R036,HARVEST,FORAGE_HEADER,,,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
krone/easyFlow300S/easyFlow300S.xml,EasyFlow 300 S,KRONE,forageHarvesterCutters,cutter,pickup,$l10n_function_cutterForage,Headers are attached to forage harvesters.,DIRECT_MODEL,,SC-F031,HARVEST,FORAGE_HEADER,,,CORROBORATED,SUGGESTED,FUNCTION | CATEGORY,FUNCTION=$l10n_function_cutterForage:FORAGE_HEADER ; TYPE_DESC=pickup:PICKUP_HEADER ; CATEGORY=forageHarvesterCutters:FORAGE_HEADER,,,APPROVED,,,,,,SC-R036,HARVEST,FORAGE_HEADER,,,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
krone/gx520/gx520.xml,GX 520,KRONE,trailers,trailer,trailer,$l10n_function_tipper,Tippers/trailers are used to transport different crop types.,DIRECT_MODEL,,SC-F121,TRANSPORT_AND_LOGISTICS,TIPPER_TRAILER,,,CORROBORATED,SUGGESTED,FUNCTION | TYPE_DESC | DECLARED_TYPE | CATEGORY,FUNCTION=$l10n_function_tipper:TIPPER_TRAILER ; TYPE_DESC=trailer:GENERAL_TRAILER ; DECLARED_TYPE=trailer:GENERAL_TRAILER ; CATEGORY=trailers:GENERAL_TRAILER,,,APPROVED,,,,,,SC-R144,TRANSPORT_AND_LOGISTICS,TIPPER_TRAILER,,,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
krone/profiLiner/profiLiner.xml,Profi Liner,KRONETRAILER,trailersSemi | trailersFlatbed,trailer,trailer,$l10n_function_palletTransportTrailer,This trailer can be used to transport your pallets.,DIRECT_MODEL,MULTIPLE_STORE_CATEGORIES,SC-F078,TRANSPORT_AND_LOGISTICS,PALLET_TRAILER,,,CORROBORATED,SUGGESTED_EXCEPTION_REVIEW,FUNCTION | TYPE_DESC | DECLARED_TYPE | CATEGORY,FUNCTION=$l10n_function_palletTransportTrailer:PALLET_TRAILER ; TYPE_DESC=trailer:GENERAL_TRAILER ; DECLARED_TYPE=trailer:GENERAL_TRAILER ; CATEGORY=trailersSemi:GENERAL_TRAILER,,,APPROVED,,,,,,SC-R090,TRANSPORT_AND_LOGISTICS,PALLET_TRAILER,,,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
krone/swadroS350Highland/swadroS350Highland.xml,Swadro S 350 Highland,KRONE,windrowers,windrower,windrower,$l10n_function_windrower,"A windrower arranges grass, hay, or straw in rows (windrows) that are easier to handle.",DIRECT_MODEL,,SC-F144,GRASSLAND_AND_FORAGE,WINDROWER,,,CORROBORATED,SUGGESTED,FUNCTION | TYPE_DESC | DECLARED_TYPE | CATEGORY,FUNCTION=$l10n_function_windrower:WINDROWER ; TYPE_DESC=windrower:WINDROWER ; DECLARED_TYPE=windrower:WINDROWER ; CATEGORY=windrowers:WINDROWER,,,APPROVED,,,,,,SC-R167,GRASSLAND_AND_FORAGE,WINDROWER,,,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
krone/swadroTS970/swadroTS970.xml,Swadro TS 970,KRONE,windrowers,windrower,windrower,$l10n_function_windrower,"A windrower arranges grass, hay, or straw in rows (windrows) that are easier to handle.",DIRECT_MODEL,,SC-F144,GRASSLAND_AND_FORAGE,WINDROWER,,,CORROBORATED,SUGGESTED,FUNCTION | TYPE_DESC | DECLARED_TYPE | CATEGORY,FUNCTION=$l10n_function_windrower:WINDROWER ; TYPE_DESC=windrower:WINDROWER ; DECLARED_TYPE=windrower:WINDROWER ; CATEGORY=windrowers:WINDROWER,,,APPROVED,,,,,,SC-R167,GRASSLAND_AND_FORAGE,WINDROWER,,,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
krone/varipackV190XC/varipackV190XC.xml,VariPack V 190 XC Plus,KRONE,balersRound,baler,baler,$l10n_function_baler,"A baler turns loose straw, grass, or hay into convenient bales.",DIRECT_MODEL,,SC-F014,GRASSLAND_AND_FORAGE,BALER,,,CORROBORATED,SUGGESTED,FUNCTION | TYPE_DESC | DECLARED_TYPE | CATEGORY,FUNCTION=$l10n_function_baler:BALER ; TYPE_DESC=baler:BALER ; DECLARED_TYPE=baler:BALER ; CATEGORY=balersRound:BALER,,,APPROVED,,,,,,SC-R016,GRASSLAND_AND_FORAGE,BALER,,,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
krone/vendroKW820Highland/vendroKW820Highland.xml,Vendro 820 Highland,KRONE,tedders,tedder,tedder,$l10n_function_tedder,A tedder turns grass around so it can dry faster.,DIRECT_MODEL,,SC-F119,GRASSLAND_AND_FORAGE,TEDDER,,,CORROBORATED,SUGGESTED,FUNCTION | TYPE_DESC | DECLARED_TYPE | CATEGORY,FUNCTION=$l10n_function_tedder:TEDDER ; TYPE_DESC=tedder:TEDDER ; DECLARED_TYPE=tedder:TEDDER ; CATEGORY=tedders:TEDDER,,,APPROVED,,,,,,SC-R142,GRASSLAND_AND_FORAGE,TEDDER,,,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
krone/xDisc620/xDisc620.xml,XDisc 620,KRONE,forageHarvesterCutters,cutter,header,$l10n_function_cutterForage,Headers are attached to forage harvesters.,DIRECT_MODEL,,SC-F031,HARVEST,FORAGE_HEADER,,,CORROBORATED,SUGGESTED,FUNCTION | TYPE_DESC | CATEGORY,FUNCTION=$l10n_function_cutterForage:FORAGE_HEADER ; TYPE_DESC=header:HARVEST_HEADER ; CATEGORY=forageHarvesterCutters:FORAGE_HEADER,,,APPROVED,,,,,,SC-R036,HARVEST,FORAGE_HEADER,,,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
